Input velocities or energy: 
Starting time t0, initial position (r0, phi0), initial specific energy and ang. momentum (E, L), and final t point t1: 
Read: t0 = 0 r0 = 10 phi0 = -0.75 E_ini = 0 L_ini = 1 sign of radial velocity = -1 t1 = 100
Calculated vr0 and vphi0: t0=0 r0=10 phi0=-0.75 vr0=-0.43589 vphi0=0.01 t1=100
Number of time steps n = 10001
Initial energy, angular momentum, and eccentricity are E_ini = -1.38778e-17, L_ini = 1, and eccen_ini = 1 
t 	 r 	 phi 	 vr 	 vphi 	 x(t) 	 y(t) 	 E(t) 	 L(t) 	 (E_ini - E(t)) / E_ini 	 (L_ini - L(t)) / L_ini 	 (eccen_ini - eccen_t) / eccen_ini 
2.980000000000000e+01 	 9.033727153309584e+00 	 4.607182517800275e+00 	 4.573170668814892e-01 	 1.225366664703112e-02 	 -9.486542013052357e-01 	 -8.983778797743676e+00 	 2.095118703526744e-09 	 1.000000000496031e+00 	 0.000000000000000e+00 	 -4.960314381463604e-10 	 -2.095118745160107e-09 
2.981000000000000e+01 	 9.038299779289202e+00 	 4.607304992470951e+00 	 4.572081462718338e-01 	 1.224127111640987e-02 	 -9.480335347549416e-01 	 -8.988442318737953e+00 	 2.095118703526744e-09 	 1.000000000496032e+00 	 0.000000000000000e+00 	 -4.960316601909653e-10 	 -2.095118745160107e-09 
2.982000000000000e+01 	 9.042871316579332e+00 	 4.607427343295083e+00 	 4.570993289550933e-01 	 1.222889732935798e-02 	 -9.474127398050539e-01 	 -8.993104622357526e+00 	 2.095118703526744e-09 	 1.000000000496032e+00 	 0.000000000000000e+00 	 -4.960316601909653e-10 	 -2.095118745160107e-09 
2.983000000000000e+01 	 9.047441766212046e+00 	 4.607549570489835e+00 	 4.569906147605164e-01 	 1.221654523170971e-02 	 -9.467918167341572e-01 	 -8.997765709817264e+00 	 2.095118703526744e-09 	 1.000000000496032e+00 	 0.000000000000000e+00 	 -4.960316601909653e-10 	 -2.095118745160107e-09 
2.984000000000000e+01 	 9.052011129217714e+00 	 4.607671674271835e+00 	 4.568820035177533e-01 	 1.220421476947393e-02 	 -9.461707658201529e-01 	 -9.002425582329947e+00 	 2.095118675771168e-09 	 1.000000000496032e+00 	 0.000000000000000e+00 	 -4.960316601909653e-10 	 -2.095118523115502e-09 
2.985000000000000e+01 	 9.056579406625007e+00 	 4.607793654857164e+00 	 4.567734950568548e-01 	 1.219190588883348e-02 	 -9.455495873402849e-01 	 -9.007084241106263e+00 	 2.095118689648956e-09 	 1.000000000496032e+00 	 0.000000000000000e+00 	 -4.960316601909653e-10 	 -2.095118745160107e-09 
2.986000000000000e+01 	 9.061146599460892e+00 	 4.607915512461371e+00 	 4.566650892082710e-01 	 1.217961853614444e-02 	 -9.449282815711171e-01 	 -9.011741687354823e+00 	 2.095118675771168e-09 	 1.000000000496031e+00 	 0.000000000000000e+00 	 -4.960314381463604e-10 	 -2.095118523115502e-09 
2.987000000000000e+01 	 9.065712708750649e+00 	 4.608037247299468e+00 	 4.565567858028503e-01 	 1.216735265793549e-02 	 -9.443068487885434e-01 	 -9.016397922282161e+00 	 2.095118675771168e-09 	 1.000000000496031e+00 	 0.000000000000000e+00 	 -4.960314381463604e-10 	 -2.095118523115502e-09 
2.988000000000000e+01 	 9.070277735517864e+00 	 4.608158859585934e+00 	 4.564485846718376e-01 	 1.215510820090718e-02 	 -9.436852892677887e-01 	 -9.021052947092743e+00 	 2.095118675771168e-09 	 1.000000000496032e+00 	 0.000000000000000e+00 	 -4.960316601909653e-10 	 -2.095118523115502e-09 
2.989000000000000e+01 	 9.074841680784440e+00 	 4.608280349534713e+00 	 4.563404856468738e-01 	 1.214288511193130e-02 	 -9.430636032834109e-01 	 -9.025706762988960e+00 	 2.095118661893380e-09 	 1.000000000496032e+00 	 0.000000000000000e+00 	 -4.960316601909653e-10 	 -2.095118523115502e-09 
2.990000000000000e+01 	 9.079404545570595e+00 	 4.608401717359222e+00 	 4.562324885599943e-01 	 1.213068333805018e-02 	 -9.424417911093016e-01 	 -9.030359371171153e+00 	 2.095118675771168e-09 	 1.000000000496031e+00 	 0.000000000000000e+00 	 -4.960314381463604e-10 	 -2.095118523115502e-09 
2.991000000000000e+01 	 9.083966330894874e+00 	 4.608522963272349e+00 	 4.561245932436275e-01 	 1.211850282647601e-02 	 -9.418198530186965e-01 	 -9.035010772837602e+00 	 2.095118661893380e-09 	 1.000000000496032e+00 	 0.000000000000000e+00 	 -4.960316601909653e-10 	 -2.095118523115502e-09 
2.992000000000000e+01 	 9.088527037774146e+00 	 4.608644087486451e+00 	 4.560167995305942e-01 	 1.210634352459018e-02 	 -9.411977892841762e-01 	 -9.039660969184533e+00 	 2.095118661893380e-09 	 1.000000000496031e+00 	 0.000000000000000e+00 	 -4.960314381463604e-10 	 -2.095118523115502e-09 
2.993000000000000e+01 	 9.093086667223607e+00 	 4.608765090213365e+00 	 4.559091072541058e-01 	 1.209420537994265e-02 	 -9.405756001776425e-01 	 -9.044309961406132e+00 	 2.095118661893380e-09 	 1.000000000496031e+00 	 0.000000000000000e+00 	 -4.960314381463604e-10 	 -2.095118523115502e-09 
2.994000000000000e+01 	 9.097645220256794e+00 	 4.608885971664400e+00 	 4.558015162477638e-01 	 1.208208834025122e-02 	 -9.399532859703611e-01 	 -9.048957750694541e+00 	 2.095118648015593e-09 	 1.000000000496031e+00 	 0.000000000000000e+00 	 -4.960314381463604e-10 	 -2.095118523115502e-09 
2.995000000000000e+01 	 9.102202697885577e+00 	 4.609006732050346e+00 	 4.556940263455580e-01 	 1.206999235340092e-02 	 -9.393308469329378e-01 	 -9.053604338239866e+00 	 2.095118661893380e-09 	 1.000000000496031e+00 	 0.000000000000000e+00 	 -4.960314381463604e-10 	 -2.095118523115502e-09 
2.996000000000000e+01 	 9.106759101120167e+00 	 4.609127371581471e+00 	 4.555866373818655e-01 	 1.205791736744336e-02 	 -9.387082833353274e-01 	 -9.058249725230180e+00 	 2.095118620260017e-09 	 1.000000000496031e+00 	 0.000000000000000e+00 	 -4.960312161017555e-10 	 -2.095118523115502e-09 
2.997000000000000e+01 	 9.111314430969124e+00 	 4.609247890467525e+00 	 4.554793491914498e-01 	 1.204586333059604e-02 	 -9.380855954468272e-01 	 -9.062893912851534e+00 	 2.095118620260017e-09 	 1.000000000496031e+00 	 0.000000000000000e+00 	 -4.960309940571506e-10 	 -2.095118523115502e-09 
2.998000000000000e+01 	 9.115868688439356e+00 	 4.609368288917741e+00 	 4.553721616094593e-01 	 1.203383019124172e-02 	 -9.374627835360935e-01 	 -9.067536902287953e+00 	 2.095118648015593e-09 	 1.000000000496031e+00 	 0.000000000000000e+00 	 -4.960309940571506e-10 	 -2.095118523115502e-09 
2.999000000000000e+01 	 9.120421874536126e+00 	 4.609488567140836e+00 	 4.552650744714262e-01 	 1.202181789792777e-02 	 -9.368398478711342e-01 	 -9.072178694721453e+00 	 2.095118620260017e-09 	 1.000000000496031e+00 	 0.000000000000000e+00 	 -4.960309940571506e-10 	 -2.095118523115502e-09 
3.000000000000000e+01 	 9.124973990263051e+00 	 4.609608725345015e+00 	 4.551580876132655e-01 	 1.200982639936553e-02 	 -9.362167887193100e-01 	 -9.076819291332029e+00 	 2.095118620260017e-09 	 1.000000000496031e+00 	 0.000000000000000e+00 	 -4.960312161017555e-10 	 -2.095118523115502e-09 
3.001000000000000e+01 	 9.129525036622111e+00 	 4.609728763737968e+00 	 4.550512008712739e-01 	 1.199785564442969e-02 	 -9.355936063473430e-01 	 -9.081458693297677e+00 	 2.095118606382229e-09 	 1.000000000496031e+00 	 0.000000000000000e+00 	 -4.960309940571506e-10 	 -2.095118523115502e-09 
3.002000000000000e+01 	 9.134075014613652e+00 	 4.609848682526879e+00 	 4.549444140821283e-01 	 1.198590558215759e-02 	 -9.349703010213093e-01 	 -9.086096901794384e+00 	 2.095118592504441e-09 	 1.000000000496031e+00 	 0.000000000000000e+00 	 -4.960309940571506e-10 	 -2.095118523115502e-09 
3.003000000000000e+01 	 9.138623925236386e+00 	 4.609968481918418e+00 	 4.548377270828849e-01 	 1.197397616174866e-02 	 -9.343468730066551e-01 	 -9.090733917996147e+00 	 2.095118592504441e-09 	 1.000000000496031e+00 	 0.000000000000000e+00 	 -4.960309940571506e-10 	 -2.095118523115502e-09 
3.004000000000000e+01 	 9.143171769487401e+00 	 4.610088162118751e+00 	 4.547311397109780e-01 	 1.196206733256372e-02 	 -9.337233225681901e-01 	 -9.095369743074967e+00 	 2.095118606382229e-09 	 1.000000000496031e+00 	 0.000000000000000e+00 	 -4.960309940571506e-10 	 -2.095118523115502e-09 
3.005000000000000e+01 	 9.147718548362157e+00 	 4.610207723333539e+00 	 4.546246518042190e-01 	 1.195017904412442e-02 	 -9.330996499700788e-01 	 -9.100004378200858e+00 	 2.095118606382229e-09 	 1.000000000496031e+00 	 0.000000000000000e+00 	 -4.960309940571506e-10 	 -2.095118523115502e-09 
3.006000000000000e+01 	 9.152264262854496e+00 	 4.610327165767935e+00 	 4.545182632007949e-01 	 1.193831124611254e-02 	 -9.324758554758658e-01 	 -9.104637824541848e+00 	 2.095118592504441e-09 	 1.000000000496031e+00 	 0.000000000000000e+00 	 -4.960309940571506e-10 	 -2.095118523115502e-09 
3.007000000000000e+01 	 9.156808913956645e+00 	 4.610446489626595e+00 	 4.544119737392678e-01 	 1.192646388836944e-02 	 -9.318519393484516e-01 	 -9.109270083263993e+00 	 2.095118592504441e-09 	 1.000000000496031e+00 	 0.000000000000000e+00 	 -4.960309940571506e-10 	 -2.095118523115502e-09 
3.008000000000000e+01 	 9.161352502659218e+00 	 4.610565695113670e+00 	 4.543057832585731e-01 	 1.191463692089537e-02 	 -9.312279018501173e-01 	 -9.113901155531376e+00 	 2.095118606382229e-09 	 1.000000000496031e+00 	 0.000000000000000e+00 	 -4.960309940571506e-10 	 -2.095118523115502e-09 
3.009000000000000e+01 	 9.165895029951217e+00 	 4.610684782432814e+00 	 4.541996915980187e-01 	 1.190283029384892e-02 	 -9.306037432425159e-01 	 -9.118531042506104e+00 	 2.095118606382229e-09 	 1.000000000496031e+00 	 0.000000000000000e+00 	 -4.960309940571506e-10 	 -2.095118523115502e-09 
3.010000000000000e+01 	 9.170436496820043e+00 	 4.610803751787182e+00 	 4.540936985972840e-01 	 1.189104395754634e-02 	 -9.299794637866656e-01 	 -9.123159745348326e+00 	 2.095118592504441e-09 	 1.000000000496031e+00 	 0.000000000000000e+00 	 -4.960307720125456e-10 	 -2.095118523115502e-09 
3.011000000000000e+01 	 9.174976904251496e+00 	 4.610922603379436e+00 	 4.539878040964185e-01 	 1.187927786246099e-02 	 -9.293550637429727e-01 	 -9.127787265216234e+00 	 2.095118606382229e-09 	 1.000000000496031e+00 	 0.000000000000000e+00 	 -4.960307720125456e-10 	 -2.095118523115502e-09 
3.012000000000000e+01 	 9.179516253229773e+00 	 4.611041337411738e+00 	 4.538820079358410e-01 	 1.186753195922266e-02 	 -9.287305433712243e-01 	 -9.132413603266059e+00 	 2.095118620260017e-09 	 1.000000000496031e+00 	 0.000000000000000e+00 	 -4.960305499679407e-10 	 -2.095118523115502e-09 
3.013000000000000e+01 	 9.184054544737482e+00 	 4.611159954085762e+00 	 4.537763099563382e-01 	 1.185580619861705e-02 	 -9.281059029305719e-01 	 -9.137038760652088e+00 	 2.095118592504441e-09 	 1.000000000496031e+00 	 0.000000000000000e+00 	 -4.960305499679407e-10 	 -2.095118523115502e-09 
3.014000000000000e+01 	 9.188591779755640e+00 	 4.611278453602689e+00 	 4.536707099990638e-01 	 1.184410053158508e-02 	 -9.274811426795638e-01 	 -9.141662738526659e+00 	 2.095118620260017e-09 	 1.000000000496031e+00 	 0.000000000000000e+00 	 -4.960305499679407e-10 	 -2.095118523115502e-09 
3.015000000000000e+01 	 9.193127959263675e+00 	 4.611396836163210e+00 	 4.535652079055374e-01 	 1.183241490922237e-02 	 -9.268562628761278e-01 	 -9.146285538040173e+00 	 2.095118592504441e-09 	 1.000000000496031e+00 	 0.000000000000000e+00 	 -4.960305499679407e-10 	 -2.095118523115502e-09 
3.016000000000000e+01 	 9.197663084239435e+00 	 4.611515101967527e+00 	 4.534598035176431e-01 	 1.182074928277857e-02 	 -9.262312637775804e-01 	 -9.150907160341092e+00 	 2.095118606382229e-09 	 1.000000000496031e+00 	 0.000000000000000e+00 	 -4.960305499679407e-10 	 -2.095118523115502e-09 
3.017000000000000e+01 	 9.202197155659187e+00 	 4.611633251215356e+00 	 4.533544966776291e-01 	 1.180910360365680e-02 	 -9.256061456406167e-01 	 -9.155527606575950e+00 	 2.095118606382229e-09 	 1.000000000496030e+00 	 0.000000000000000e+00 	 -4.960303279233358e-10 	 -2.095118523115502e-09 
3.018000000000000e+01 	 9.206730174497622e+00 	 4.611751284105930e+00 	 4.532492872281056e-01 	 1.179747782341308e-02 	 -9.249809087213281e-01 	 -9.160146877889353e+00 	 2.095118620260017e-09 	 1.000000000496030e+00 	 0.000000000000000e+00 	 -4.960303279233358e-10 	 -2.095118523115502e-09 
3.019000000000000e+01 	 9.211262141727861e+00 	 4.611869200837994e+00 	 4.531441750120450e-01 	 1.178587189375568e-02 	 -9.243555532752002e-01 	 -9.164764975423987e+00 	 2.095118634137805e-09 	 1.000000000496031e+00 	 0.000000000000000e+00 	 -4.960305499679407e-10 	 -2.095118523115502e-09 
3.020000000000000e+01 	 9.215793058321452e+00 	 4.611987001609814e+00 	 4.530391598727794e-01 	 1.177428576654459e-02 	 -9.237300795571048e-01 	 -9.169381900320616e+00 	 2.095118620260017e-09 	 1.000000000496030e+00 	 0.000000000000000e+00 	 -4.960303279233358e-10 	 -2.095118523115502e-09 
3.021000000000000e+01 	 9.220322925248384e+00 	 4.612104686619173e+00 	 4.529342416540009e-01 	 1.176271939379091e-02 	 -9.231044878213159e-01 	 -9.173997653718093e+00 	 2.095118620260017e-09 	 1.000000000496030e+00 	 0.000000000000000e+00 	 -4.960301058787309e-10 	 -2.095118523115502e-09 
3.022000000000000e+01 	 9.224851743477080e+00 	 4.612222256063379e+00 	 4.528294201997594e-01 	 1.175117272765626e-02 	 -9.224787783215002e-01 	 -9.178612236753365e+00 	 2.095118634137805e-09 	 1.000000000496030e+00 	 0.000000000000000e+00 	 -4.960301058787309e-10 	 -2.095118523115502e-09 
3.023000000000000e+01 	 9.229379513974408e+00 	 4.612339710139256e+00 	 4.527246953544622e-01 	 1.173964572045222e-02 	 -9.218529513107250e-01 	 -9.183225650561472e+00 	 2.095118634137805e-09 	 1.000000000496030e+00 	 0.000000000000000e+00 	 -4.960301058787309e-10 	 -2.095118523115502e-09 
3.024000000000000e+01 	 9.233906237705680e+00 	 4.612457049043159e+00 	 4.526200669628728e-01 	 1.172813832463975e-02 	 -9.212270070414491e-01 	 -9.187837896275560e+00 	 2.095118620260017e-09 	 1.000000000496030e+00 	 0.000000000000000e+00 	 -4.960296617895210e-10 	 -2.095118523115502e-09 
3.025000000000000e+01 	 9.238431915634660e+00 	 4.612574272970963e+00 	 4.525155348701099e-01 	 1.171665049282861e-02 	 -9.206009457655464e-01 	 -9.192448975026878e+00 	 2.095118606382229e-09 	 1.000000000496030e+00 	 0.000000000000000e+00 	 -4.960296617895210e-10 	 -2.095118523115502e-09 
3.026000000000000e+01 	 9.242956548723562e+00 	 4.612691382118071e+00 	 4.524110989216459e-01 	 1.170518217777677e-02 	 -9.199747677342892e-01 	 -9.197058887944777e+00 	 2.095118606382229e-09 	 1.000000000496029e+00 	 0.000000000000000e+00 	 -4.960294397449161e-10 	 -2.095118523115502e-09 
3.027000000000000e+01 	 9.247480137933060e+00 	 4.612808376679417e+00 	 4.523067589633066e-01 	 1.169373333238990e-02 	 -9.193484731983543e-01 	 -9.201667636156737e+00 	 2.095118620260017e-09 	 1.000000000496030e+00 	 0.000000000000000e+00 	 -4.960296617895210e-10 	 -2.095118523115502e-09 
3.028000000000000e+01 	 9.252002684222283e+00 	 4.612925256849461e+00 	 4.522025148412696e-01 	 1.168230390972073e-02 	 -9.187220624078228e-01 	 -9.206275220788342e+00 	 2.095118620260017e-09 	 1.000000000496030e+00 	 0.000000000000000e+00 	 -4.960296617895210e-10 	 -2.095118523115502e-09 
3.029000000000000e+01 	 9.256524188548829e+00 	 4.613042022822198e+00 	 4.520983664020632e-01 	 1.167089386296854e-02 	 -9.180955356121954e-01 	 -9.210881642963312e+00 	 2.095118620260017e-09 	 1.000000000496030e+00 	 0.000000000000000e+00 	 -4.960298838341259e-10 	 -2.095118523115502e-09 
3.030000000000000e+01 	 9.261044651868758e+00 	 4.613158674791151e+00 	 4.519943134925660e-01 	 1.165950314547857e-02 	 -9.174688930603744e-01 	 -9.215486903803482e+00 	 2.095118661893380e-09 	 1.000000000496030e+00 	 0.000000000000000e+00 	 -4.960301058787309e-10 	 -2.095118523115502e-09 
3.031000000000000e+01 	 9.265564075136604e+00 	 4.613275212949382e+00 	 4.518903559600050e-01 	 1.164813171074149e-02 	 -9.168421350006791e-01 	 -9.220091004428831e+00 	 2.095118648015593e-09 	 1.000000000496030e+00 	 0.000000000000000e+00 	 -4.960301058787309e-10 	 -2.095118523115502e-09 
3.032000000000000e+01 	 9.270082459305373e+00 	 4.613391637489487e+00 	 4.517864936519555e-01 	 1.163677951239282e-02 	 -9.162152616808369e-01 	 -9.224693945957462e+00 	 2.095118620260017e-09 	 1.000000000496030e+00 	 0.000000000000000e+00 	 -4.960298838341259e-10 	 -2.095118523115502e-09 
3.033000000000000e+01 	 9.274599805326551e+00 	 4.613507948603598e+00 	 4.516827264163392e-01 	 1.162544650421237e-02 	 -9.155882733479971e-01 	 -9.229295729505633e+00 	 2.095118634137805e-09 	 1.000000000496030e+00 	 0.000000000000000e+00 	 -4.960298838341259e-10 	 -2.095118523115502e-09 
3.034000000000000e+01 	 9.279116114150101e+00 	 4.613624146483385e+00 	 4.515790541014237e-01 	 1.161413264012371e-02 	 -9.149611702487308e-01 	 -9.233896356187737e+00 	 2.095118634137805e-09 	 1.000000000496030e+00 	 0.000000000000000e+00 	 -4.960298838341259e-10 	 -2.095118523115502e-09 
3.035000000000000e+01 	 9.283631386724476e+00 	 4.613740231320061e+00 	 4.514754765558214e-01 	 1.160283787419363e-02 	 -9.143339526290208e-01 	 -9.238495827116317e+00 	 2.095118620260017e-09 	 1.000000000496030e+00 	 0.000000000000000e+00 	 -4.960298838341259e-10 	 -2.095118523115502e-09 
3.036000000000000e+01 	 9.288145623996613e+00 	 4.613856203304377e+00 	 4.513719936284884e-01 	 1.159156216063156e-02 	 -9.137066207342762e-01 	 -9.243094143402077e+00 	 2.095118620260017e-09 	 1.000000000496030e+00 	 0.000000000000000e+00 	 -4.960298838341259e-10 	 -2.095118523115502e-09 
3.037000000000000e+01 	 9.292658826911939e+00 	 4.613972062626630e+00 	 4.512686051687235e-01 	 1.158030545378905e-02 	 -9.130791748093227e-01 	 -9.247691306153872e+00 	 2.095118620260017e-09 	 1.000000000496030e+00 	 0.000000000000000e+00 	 -4.960303279233358e-10 	 -2.095118523115502e-09 
3.038000000000000e+01 	 9.297170996414378e+00 	 4.614087809476657e+00 	 4.511653110261671e-01 	 1.156906770815923e-02 	 -9.124516150984260e-01 	 -9.252287316478720e+00 	 2.095118634137805e-09 	 1.000000000496030e+00 	 0.000000000000000e+00 	 -4.960301058787309e-10 	 -2.095118523115502e-09 
3.039000000000000e+01 	 9.301682133446352e+00 	 4.614203444043845e+00 	 4.510621110508007e-01 	 1.155784887837626e-02 	 -9.118239418452571e-01 	 -9.256882175481811e+00 	 2.095118606382229e-09 	 1.000000000496030e+00 	 0.000000000000000e+00 	 -4.960301058787309e-10 	 -2.095118523115502e-09 
3.040000000000000e+01 	 9.306192238948785e+00 	 4.614318966517127e+00 	 4.509590050929451e-01 	 1.154664891921479e-02 	 -9.111961552929235e-01 	 -9.261475884266503e+00 	 2.095118620260017e-09 	 1.000000000496030e+00 	 0.000000000000000e+00 	 -4.960301058787309e-10 	 -2.095118523115502e-09 
3.041000000000000e+01 	 9.310701313861106e+00 	 4.614434377084981e+00 	 4.508559930032599e-01 	 1.153546778558945e-02 	 -9.105682556839757e-01 	 -9.266068443934330e+00 	 2.095118634137805e-09 	 1.000000000496030e+00 	 0.000000000000000e+00 	 -4.960303279233358e-10 	 -2.095118523115502e-09 
3.042000000000000e+01 	 9.315209359121248e+00 	 4.614549675935440e+00 	 4.507530746327427e-01 	 1.152430543255430e-02 	 -9.099402432603716e-01 	 -9.270659855585002e+00 	 2.095118620260017e-09 	 1.000000000496030e+00 	 0.000000000000000e+00 	 -4.960301058787309e-10 	 -2.095118523115502e-09 
3.043000000000000e+01 	 9.319716375665662e+00 	 4.614664863256085e+00 	 4.506502498327274e-01 	 1.151316181530231e-02 	 -9.093121182635254e-01 	 -9.275250120316421e+00 	 2.095118634137805e-09 	 1.000000000496030e+00 	 0.000000000000000e+00 	 -4.960301058787309e-10 	 -2.095118523115502e-09 
3.044000000000000e+01 	 9.324222364429311e+00 	 4.614779939234050e+00 	 4.505475184548841e-01 	 1.150203688916482e-02 	 -9.086838809342637e-01 	 -9.279839239224673e+00 	 2.095118634137805e-09 	 1.000000000496030e+00 	 0.000000000000000e+00 	 -4.960303279233358e-10 	 -2.095118523115502e-09 
3.045000000000000e+01 	 9.328727326345675e+00 	 4.614894904056023e+00 	 4.504448803512172e-01 	 1.149093060961103e-02 	 -9.080555315128724e-01 	 -9.284427213404033e+00 	 2.095118634137805e-09 	 1.000000000496030e+00 	 0.000000000000000e+00 	 -4.960303279233358e-10 	 -2.095118523115502e-09 
3.046000000000000e+01 	 9.333231262346757e+00 	 4.615009757908250e+00 	 4.503423353740653e-01 	 1.147984293224747e-02 	 -9.074270702390549e-01 	 -9.289014043946979e+00 	 2.095118648015593e-09 	 1.000000000496030e+00 	 0.000000000000000e+00 	 -4.960303279233358e-10 	 -2.095118523115502e-09 
3.047000000000000e+01 	 9.337734173363087e+00 	 4.615124500976528e+00 	 4.502398833760996e-01 	 1.146877381281748e-02 	 -9.067984973519694e-01 	 -9.293599731944184e+00 	 2.095118648015593e-09 	 1.000000000496030e+00 	 0.000000000000000e+00 	 -4.960303279233358e-10 	 -2.095118523115502e-09 
3.048000000000000e+01 	 9.342236060323719e+00 	 4.615239133446218e+00 	 4.501375242103232e-01 	 1.145772320720072e-02 	 -9.061698130902118e-01 	 -9.298184278484531e+00 	 2.095118648015593e-09 	 1.000000000496030e+00 	 0.000000000000000e+00 	 -4.960301058787309e-10 	 -2.095118523115502e-09 
3.049000000000000e+01 	 9.346736924156245e+00 	 4.615353655502238e+00 	 4.500352577300699e-01 	 1.144669107141259e-02 	 -9.055410176918128e-01 	 -9.302767684655111e+00 	 2.095118648015593e-09 	 1.000000000496030e+00 	 0.000000000000000e+00 	 -4.960303279233358e-10 	 -2.095118523115502e-09 
3.050000000000000e+01 	 9.351236765786785e+00 	 4.615468067329067e+00 	 4.499330837890036e-01 	 1.143567736160380e-02 	 -9.049121113942517e-01 	 -9.307349951541228e+00 	 2.095118634137805e-09 	 1.000000000496030e+00 	 0.000000000000000e+00 	 -4.960303279233358e-10 	 -2.095118523115502e-09 
3.051000000000000e+01 	 9.355735586140002e+00 	 4.615582369110744e+00 	 4.498310022411172e-01 	 1.142468203405980e-02 	 -9.042830944344628e-01 	 -9.311931080226401e+00 	 2.095118620260017e-09 	 1.000000000496030e+00 	 0.000000000000000e+00 	 -4.960301058787309e-10 	 -2.095118523115502e-09 
3.052000000000000e+01 	 9.360233386139098e+00 	 4.615696561030877e+00 	 4.497290129407313e-01 	 1.141370504520028e-02 	 -9.036539670488168e-01 	 -9.316511071792377e+00 	 2.095118606382229e-09 	 1.000000000496030e+00 	 0.000000000000000e+00 	 -4.960301058787309e-10 	 -2.095118523115502e-09 
3.053000000000000e+01 	 9.364730166705824e+00 	 4.615810643272632e+00 	 4.496271157424939e-01 	 1.140274635157869e-02 	 -9.030247294731426e-01 	 -9.321089927319125e+00 	 2.095118606382229e-09 	 1.000000000496030e+00 	 0.000000000000000e+00 	 -4.960303279233358e-10 	 -2.095118523115502e-09 
3.054000000000000e+01 	 9.369225928760473e+00 	 4.615924616018748e+00 	 4.495253105013787e-01 	 1.139180590988172e-02 	 -9.023953819427083e-01 	 -9.325667647884844e+00 	 2.095118606382229e-09 	 1.000000000496030e+00 	 0.000000000000000e+00 	 -4.960303279233358e-10 	 -2.095118523115502e-09 
3.055000000000000e+01 	 9.373720673221893e+00 	 4.616038479451526e+00 	 4.494235970726849e-01 	 1.138088367692880e-02 	 -9.017659246922434e-01 	 -9.330244234565965e+00 	 2.095118606382229e-09 	 1.000000000496030e+00 	 0.000000000000000e+00 	 -4.960303279233358e-10 	 -2.095118523115502e-09 
3.056000000000000e+01 	 9.378214401007487e+00 	 4.616152233752839e+00 	 4.493219753120355e-01 	 1.136997960967159e-02 	 -9.011363579559369e-01 	 -9.334819688437165e+00 	 2.095118578626654e-09 	 1.000000000496030e+00 	 0.000000000000000e+00 	 -4.960303279233358e-10 	 -2.095118523115502e-09 
3.057000000000000e+01 	 9.382707113033213e+00 	 4.616265879104128e+00 	 4.492204450753771e-01 	 1.135909366519352e-02 	 -9.005066819674252e-01 	 -9.339394010571352e+00 	 2.095118578626654e-09 	 1.000000000496030e+00 	 0.000000000000000e+00 	 -4.960301058787309e-10 	 -2.095118523115502e-09 
3.058000000000000e+01 	 9.387198810213594e+00 	 4.616379415686409e+00 	 4.491190062189784e-01 	 1.134822580070925e-02 	 -8.998768969597990e-01 	 -9.343967202039694e+00 	 2.095118592504441e-09 	 1.000000000496030e+00 	 0.000000000000000e+00 	 -4.960298838341259e-10 	 -2.095118523115502e-09 
3.059000000000000e+01 	 9.391689493461715e+00 	 4.616492843680267e+00 	 4.490176585994295e-01 	 1.133737597356419e-02 	 -8.992470031656156e-01 	 -9.348539263911599e+00 	 2.095118592504441e-09 	 1.000000000496030e+00 	 0.000000000000000e+00 	 -4.960303279233358e-10 	 -2.095118523115502e-09 
3.060000000000000e+01 	 9.396179163689229e+00 	 4.616606163265863e+00 	 4.489164020736411e-01 	 1.132654414123405e-02 	 -8.986170008168889e-01 	 -9.353110197254733e+00 	 2.095118606382229e-09 	 1.000000000496030e+00 	 0.000000000000000e+00 	 -4.960303279233358e-10 	 -2.095118523115502e-09 
3.061000000000000e+01 	 9.400667821806358e+00 	 4.616719374622933e+00 	 4.488152364988431e-01 	 1.131573026132428e-02 	 -8.979868901450944e-01 	 -9.357680003135021e+00 	 2.095118606382229e-09 	 1.000000000496030e+00 	 0.000000000000000e+00 	 -4.960301058787309e-10 	 -2.095118523115502e-09 
3.062000000000000e+01 	 9.405155468721901e+00 	 4.616832477930791e+00 	 4.487141617325842e-01 	 1.130493429156966e-02 	 -8.973566713811747e-01 	 -9.362248682616649e+00 	 2.095118606382229e-09 	 1.000000000496030e+00 	 0.000000000000000e+00 	 -4.960301058787309e-10 	 -2.095118523115502e-09 
3.063000000000000e+01 	 9.409642105343231e+00 	 4.616945473368325e+00 	 4.486131776327308e-01 	 1.129415618983375e-02 	 -8.967263447555364e-01 	 -9.366816236762071e+00 	 2.095118578626654e-09 	 1.000000000496030e+00 	 0.000000000000000e+00 	 -4.960301058787309e-10 	 -2.095118523115502e-09 
3.064000000000000e+01 	 9.414127732576304e+00 	 4.617058361114007e+00 	 4.485122840574661e-01 	 1.128339591410846e-02 	 -8.960959104980554e-01 	 -9.371382666632012e+00 	 2.095118592504441e-09 	 1.000000000496030e+00 	 0.000000000000000e+00 	 -4.960301058787309e-10 	 -2.095118523115502e-09 
