Input velocities or energy: 
Starting time t0, initial position (r0, phi0), initial derivative (vr0, vphi0), and final t point t1: 
Read: t0=0 r0=10 phi0=0 vr0=0 vphi0=0.005 t1=200
Number of time steps n = 20001
Initial energy, angular momentum, and eccentricity are E_ini = -0.09875, L_ini = 0.5, and eccen_ini = 0.975 
t 	 r 	 phi 	 vr 	 vphi 	 x(t) 	 y(t) 	 E(t) 	 L(t) 	 (E_ini - E(t)) / E_ini 	 (L_ini - L(t)) / L_ini 	 (eccen_ini - eccen_t) / eccen_ini 
3.345000000000000e+01 	 2.618497004827518e+00 	 3.825431126857092e-01 	 -7.278978841586533e-01 	 7.292322071715550e-02 	 2.429227697259928e+00 	 9.774350920423893e-01 	 -9.874999999923662e-02 	 5.000000000008095e-01 	 7.730525080832989e-12 	 -1.618927214508403e-12 	 -1.167157538708498e-13 
3.346000000000000e+01 	 2.611211418288541e+00 	 3.832743789198566e-01 	 -7.292205871592841e-01 	 7.333071710758818e-02 	 2.421755300809712e+00 	 9.764867300688300e-01 	 -9.874999999922063e-02 	 5.000000000008212e-01 	 7.892420894044151e-12 	 -1.642463942630457e-12 	 -1.196763486031835e-13 
3.347000000000000e+01 	 2.603912569700551e+00 	 3.840097409489147e-01 	 -7.305503053355898e-01 	 7.374238986512557e-02 	 2.414269302257945e+00 	 9.755328835151909e-01 	 -9.874999999920431e-02 	 5.000000000008330e-01 	 8.057689536697212e-12 	 -1.666000670752510e-12 	 -1.227508123636840e-13 
3.348000000000000e+01 	 2.596600388568963e+00 	 3.847492408434695e-01 	 -7.318871074135576e-01 	 7.415830056799926e-02 	 2.406769629302489e+00 	 9.745735115339702e-01 	 -9.874999999918754e-02 	 5.000000000008450e-01 	 8.227455285272805e-12 	 -1.689981488084413e-12 	 -1.259391451523511e-13 
3.349000000000000e+01 	 2.589274803707093e+00 	 3.854929212957932e-01 	 -7.332310630901150e-01 	 7.457851197988460e-02 	 2.399256208931358e+00 	 9.736085727933649e-01 	 -9.874999999917033e-02 	 5.000000000008571e-01 	 8.401718139770931e-12 	 -1.714184350021242e-12 	 -1.291274779410182e-13 
3.350000000000000e+01 	 2.581935743226357e+00 	 3.862408256318392e-01 	 -7.345822430510621e-01 	 7.500308807808914e-02 	 2.391728967412674e+00 	 9.726380254693665e-01 	 -9.874999999915279e-02 	 5.000000000008695e-01 	 8.579353823710956e-12 	 -1.739053345772845e-12 	 -1.325435487860187e-13 
3.351000000000000e+01 	 2.574583134526294e+00 	 3.869929978235224e-01 	 -7.359407189894115e-01 	 7.543209408253958e-02 	 2.384187830284423e+00 	 9.716618272376932e-01 	 -9.874999999913475e-02 	 5.000000000008821e-01 	 8.762048751813830e-12 	 -1.764144386129374e-12 	 -1.359596196310192e-13 
3.352000000000000e+01 	 2.567216904284398e+00 	 3.877494825012941e-01 	 -7.373065636241485e-01 	 7.586559648559386e-02 	 2.376632722344036e+00 	 9.706799352655544e-01 	 -9.874999999911616e-02 	 5.000000000008951e-01 	 8.950365062319869e-12 	 -1.790123604905602e-12 	 -1.394895595041863e-13 
3.353000000000000e+01 	 2.559836978445762e+00 	 3.885103249670186e-01 	 -7.386798507194235e-01 	 7.630366308270550e-02 	 2.369063567637764e+00 	 9.696923062032407e-01 	 -9.874999999909717e-02 	 5.000000000009081e-01 	 9.142616340508123e-12 	 -1.816102823681831e-12 	 -1.431333684055202e-13 
3.354000000000000e+01 	 2.552443282212533e+00 	 3.892755712071614e-01 	 -7.400606551041885e-01 	 7.674636300396845e-02 	 2.361480289449857e+00 	 9.686988961755383e-01 	 -9.874999999907774e-02 	 5.000000000009214e-01 	 9.339364724618911e-12 	 -1.842748176272835e-12 	 -1.468910463350207e-13 
3.355000000000000e+01 	 2.545035740033159e+00 	 3.900452679062969e-01 	 -7.414490526922886e-01 	 7.719376674657195e-02 	 2.353882810291546e+00 	 9.676996607729595e-01 	 -9.874999999905770e-02 	 5.000000000009350e-01 	 9.542296629373180e-12 	 -1.870059662678614e-12 	 -1.507625932926879e-13 
3.356000000000000e+01 	 2.537614275591439e+00 	 3.908194624609457e-01 	 -7.428451205030224e-01 	 7.764594620819588e-02 	 2.346271051889805e+00 	 9.666945550427893e-01 	 -9.874999999903722e-02 	 5.000000000009488e-01 	 9.749725640049982e-12 	 -1.897593193689318e-12 	 -1.546341402503551e-13 
3.357000000000000e+01 	 2.530178811795368e+00 	 3.915982029937503e-01 	 -7.442489366821846e-01 	 7.810297472137820e-02 	 2.338644935175907e+00 	 9.656835334799366e-01 	 -9.874999999901607e-02 	 5.000000000009629e-01 	 9.963900309610582e-12 	 -1.925792858514797e-12 	 -1.587334252643557e-13 
3.358000000000000e+01 	 2.522729270765756e+00 	 3.923815383679999e-01 	 -7.456605805236021e-01 	 7.856492708888736e-02 	 2.331004380273764e+00 	 9.646665500175943e-01 	 -9.874999999899442e-02 	 5.000000000009773e-01 	 1.018313422333403e-11 	 -1.954658657155051e-12 	 -1.629465793065230e-13 
3.359000000000000e+01 	 2.515265573824646e+00 	 3.931695182025138e-01 	 -7.470801324911801e-01 	 7.903187962013400e-02 	 2.323349306488034e+00 	 9.636435580176927e-01 	 -9.874999999897216e-02 	 5.000000000009921e-01 	 1.040855165770096e-11 	 -1.984190589610080e-12 	 -1.672736023768569e-13 
3.360000000000000e+01 	 2.507787641483497e+00 	 3.939621928868945e-01 	 -7.485076742414714e-01 	 7.950391016865717e-02 	 2.315679632292007e+00 	 9.626145102611501e-01 	 -9.874999999894934e-02 	 5.000000000010071e-01 	 1.063959047447106e-11 	 -2.014166611274959e-12 	 -1.717144944753576e-13 
3.361000000000000e+01 	 2.500295393431144e+00 	 3.947596135971607e-01 	 -7.499432886467827e-01 	 7.998109817072206e-02 	 2.307995275315259e+00 	 9.615793589379079e-01 	 -9.874999999892592e-02 	 5.000000000010223e-01 	 1.087681281188463e-11 	 -2.044586722149688e-12 	 -1.762692556020248e-13 
3.362000000000000e+01 	 2.492788748521520e+00 	 3.955618323117725e-01 	 -7.513870598188352e-01 	 8.046352468506759e-02 	 2.300296152331055e+00 	 9.605380556367507e-01 	 -9.874999999890177e-02 	 5.000000000010379e-01 	 1.112134294642233e-11 	 -2.075895011444118e-12 	 -1.810517547850255e-13 
3.363000000000000e+01 	 2.485267624761144e+00 	 3.963689018280599e-01 	 -7.528390731329935e-01 	 8.095127243384348e-02 	 2.292582179243516e+00 	 9.594905513349005e-01 	 -9.874999999887707e-02 	 5.000000000010539e-01 	 1.137149446336319e-11 	 -2.107869434553322e-12 	 -1.858342539680262e-13 
3.364000000000000e+01 	 2.477731939296361e+00 	 3.971808757790666e-01 	 -7.542994152530800e-01 	 8.144442584477835e-02 	 2.284853271074534e+00 	 9.584367963873824e-01 	 -9.874999999885159e-02 	 5.000000000010701e-01 	 1.162951591566847e-11 	 -2.140287946872377e-12 	 -1.908444912073603e-13 
3.365000000000000e+01 	 2.470181608400329e+00 	 3.979978086508219e-01 	 -7.557681741567919e-01 	 8.194307109462177e-02 	 2.277109341950426e+00 	 9.573767405161544e-01 	 -9.874999999882544e-02 	 5.000000000010867e-01 	 1.189428302685756e-11 	 -2.173372593006206e-12 	 -1.959685974748610e-13 
3.366000000000000e+01 	 2.462616547459750e+00 	 3.988197558000538e-01 	 -7.572454391617370e-01 	 8.244729615390507e-02 	 2.269350305088321e+00 	 9.563103327989945e-01 	 -9.874999999879863e-02 	 5.000000000011033e-01 	 1.216579579693045e-11 	 -2.206679283744961e-12 	 -2.013204417986951e-13 
3.367000000000000e+01 	 2.455036670961342e+00 	 3.996467734723560e-01 	 -7.587313009521081e-01 	 8.295719083306725e-02 	 2.261576072782290e+00 	 9.552375216581388e-01 	 -9.874999999877104e-02 	 5.000000000011205e-01 	 1.244517850236777e-11 	 -2.241096197508341e-12 	 -2.067861551506958e-13 
3.368000000000000e+01 	 2.447441892478033e+00 	 4.004789188208236e-01 	 -7.602258516060122e-01 	 8.347284682999465e-02 	 2.253786556389181e+00 	 9.541582548486650e-01 	 -9.874999999874262e-02 	 5.000000000011382e-01 	 1.273299328140983e-11 	 -2.276401289691421e-12 	 -2.124796065590300e-13 
3.369000000000000e+01 	 2.439832124654884e+00 	 4.013162499251713e-01 	 -7.617291846234769e-01 	 8.399435777902442e-02 	 2.245981666314186e+00 	 9.530724794466128e-01 	 -9.874999999871348e-02 	 5.000000000011560e-01 	 1.302811585757601e-11 	 -2.311928426479426e-12 	 -2.182869269955308e-13 
3.370000000000000e+01 	 2.432207279194727e+00 	 4.021588258113496e-01 	 -7.632413949551506e-01 	 8.452181930146455e-02 	 2.238161311996108e+00 	 9.519801418368340e-01 	 -9.874999999868345e-02 	 5.000000000011743e-01 	 1.333223264558726e-11 	 -2.348565786292056e-12 	 -2.243219854883650e-13 
3.371000000000000e+01 	 2.424567266843514e+00 	 4.030067064716729e-01 	 -7.647625790317192e-01 	 8.505532905768454e-02 	 2.230325401892331e+00 	 9.508811877005667e-01 	 -9.874999999865264e-02 	 5.000000000011929e-01 	 1.364421936896294e-11 	 -2.385869279919461e-12 	 -2.304709130093658e-13 
3.372000000000000e+01 	 2.416911997375360e+00 	 4.038599528854779e-01 	 -7.662928347940600e-01 	 8.559498680083394e-02 	 2.222473843463487e+00 	 9.497755620027225e-01 	 -9.874999999862094e-02 	 5.000000000012118e-01 	 1.396520030418368e-11 	 -2.423616862756717e-12 	 -2.367337095585334e-13 
3.373000000000000e+01 	 2.409241379577298e+00 	 4.047186270403269e-01 	 -7.678322617241549e-01 	 8.614089443224753e-02 	 2.214606543157815e+00 	 9.486632089788832e-01 	 -9.874999999858830e-02 	 5.000000000012312e-01 	 1.429573758948980e-11 	 -2.462474668618597e-12 	 -2.433381131922010e-13 
3.374000000000000e+01 	 2.401555321233698e+00 	 4.055827919537737e-01 	 -7.693809608767850e-01 	 8.669315605859886e-02 	 2.206723406395183e+00 	 9.475440721219942e-01 	 -9.874999999855477e-02 	 5.000000000012510e-01 	 1.463526908664099e-11 	 -2.501998608295253e-12 	 -2.501702548822020e-13 
3.375000000000000e+01 	 2.393853729110387e+00 	 4.064525116957107e-01 	 -7.709390349120315e-01 	 8.725187805086619e-02 	 2.198824337550796e+00 	 9.464180941687501e-01 	 -9.874999999852019e-02 	 5.000000000012712e-01 	 1.498548121035819e-11 	 -2.542410726391608e-12 	 -2.571162656003696e-13 
3.376000000000000e+01 	 2.386136508938425e+00 	 4.073278514113142e-01 	 -7.725065881286061e-01 	 8.781716910517778e-02 	 2.190909239938563e+00 	 9.452852170856597e-01 	 -9.874999999848461e-02 	 5.000000000012919e-01 	 1.534581182240109e-11 	 -2.583711022907664e-12 	 -2.642900143748706e-13 
3.377000000000000e+01 	 2.378403565397549e+00 	 4.082088773446081e-01 	 -7.740837264980359e-01 	 8.838914030560589e-02 	 2.182978015794112e+00 	 9.441453820547859e-01 	 -9.874999999844808e-02 	 5.000000000013128e-01 	 1.571569878452937e-11 	 -2.625677453238495e-12 	 -2.718053702338717e-13 
3.378000000000000e+01 	 2.370654802099272e+00 	 4.090956568626665e-01 	 -7.756705576997314e-01 	 8.896790518898227e-02 	 2.175030566257455e+00 	 9.429985294591477e-01 	 -9.874999999841033e-02 	 5.000000000013344e-01 	 1.609795278794461e-11 	 -2.668754106593951e-12 	 -2.794345951210394e-13 
3.379000000000000e+01 	 2.362890121569623e+00 	 4.099882584804729e-01 	 -7.772671911569609e-01 	 8.955357981181071e-02 	 2.167066791355289e+00 	 9.418445988677752e-01 	 -9.874999999837164e-02 	 5.000000000013562e-01 	 1.648976314144524e-11 	 -2.712496893764182e-12 	 -2.874054270927072e-13 
3.380000000000000e+01 	 2.355109425231527e+00 	 4.108867518864615e-01 	 -7.788737380737628e-01 	 9.014628281935542e-02 	 2.159086589982922e+00 	 9.406835290204082e-01 	 -9.874999999833167e-02 	 5.000000000013787e-01 	 1.689450267447314e-11 	 -2.757349903959039e-12 	 -2.954901280925417e-13 
3.381000000000000e+01 	 2.347312613386805e+00 	 4.117912079687592e-01 	 -7.804903114728226e-01 	 9.074613551698765e-02 	 2.151089859885813e+00 	 9.395152578118298e-01 	 -9.874999999829054e-02 	 5.000000000014015e-01 	 1.731104711054769e-11 	 -2.803091092573595e-12 	 -3.040303052050429e-13 
3.382000000000000e+01 	 2.339499585197800e+00 	 4.127016988421532e-01 	 -7.821170262343455e-01 	 9.135326194387616e-02 	 2.143076497640720e+00 	 9.383397222758186e-01 	 -9.874999999824824e-02 	 5.000000000014250e-01 	 1.773939644966889e-11 	 -2.849942504212777e-12 	 -3.126843513457107e-13 
3.383000000000000e+01 	 2.331670238668595e+00 	 4.136182978758075e-01 	 -7.837539991359566e-01 	 9.196778894911123e-02 	 2.135046398636450e+00 	 9.371568585687162e-01 	 -9.874999999820455e-02 	 5.000000000014488e-01 	 1.818179924479801e-11 	 -2.897682094271659e-12 	 -3.216800045708787e-13 
3.384000000000000e+01 	 2.323824470625842e+00 	 4.145410797217532e-01 	 -7.854013488936585e-01 	 9.258984627035545e-02 	 2.126999457054184e+00 	 9.359666019525920e-01 	 -9.874999999815953e-02 	 5.000000000014733e-01 	 1.863769335769472e-11 	 -2.946531907355165e-12 	 -3.310172648805467e-13 
3.385000000000000e+01 	 2.315962176699168e+00 	 4.154701203441784e-01 	 -7.870591962038835e-01 	 9.321956661511901e-02 	 2.118935565847384e+00 	 9.347688867779966e-01 	 -9.874999999811324e-02 	 5.000000000014982e-01 	 1.910651665011871e-11 	 -2.996491943463298e-12 	 -3.405822632465480e-13 
3.386000000000000e+01 	 2.308083251301150e+00 	 4.164054970495445e-01 	 -7.887276637866714e-01 	 9.385708574476101e-02 	 2.110854616721258e+00 	 9.335636464662911e-01 	 -9.874999999806555e-02 	 5.000000000015236e-01 	 1.958939339855061e-11 	 -3.047118113386205e-12 	 -3.504888686970494e-13 
3.387000000000000e+01 	 2.300187587606866e+00 	 4.173472885175562e-01 	 -7.904068764300112e-01 	 9.450254256132333e-02 	 2.102756500111784e+00 	 9.323508134915396e-01 	 -9.874999999801631e-02 	 5.000000000015494e-01 	 2.008801001771137e-11 	 -3.098854506333737e-12 	 -3.607370812320509e-13 
3.388000000000000e+01 	 2.292275077532984e+00 	 4.182955748330149e-01 	 -7.920969610353839e-01 	 9.515607919730798e-02 	 2.094641105164261e+00 	 9.311303193619510e-01 	 -9.874999999796563e-02 	 5.000000000015761e-01 	 2.060124223112037e-11 	 -3.152145211515744e-12 	 -3.713269008515524e-13 
3.389000000000000e+01 	 2.284345611716394e+00 	 4.192504375185849e-01 	 -7.937980466645440e-01 	 9.581784110851392e-02 	 2.086508319711399e+00 	 9.299020946008564e-01 	 -9.874999999791323e-02 	 5.000000000016031e-01 	 2.113190072997918e-11 	 -3.206102050512527e-12 	 -3.822583275555539e-13 
3.390000000000000e+01 	 2.276399079492368e+00 	 4.202119595685036e-01 	 -7.955102645875809e-01 	 9.648797717005463e-02 	 2.078358030250911e+00 	 9.286660687272105e-01 	 -9.874999999785933e-02 	 5.000000000016308e-01 	 2.167773696132654e-11 	 -3.261613201743785e-12 	 -3.935313613440555e-13 
3.391000000000000e+01 	 2.268435368872231e+00 	 4.211802254832686e-01 	 -7.972337483323014e-01 	 9.716663977568302e-02 	 2.070190121922619e+00 	 9.274221702355979e-01 	 -9.874999999780365e-02 	 5.000000000016591e-01 	 2.224156161636402e-11 	 -3.318234575999668e-12 	 -4.052598712452238e-13 
3.392000000000000e+01 	 2.260454366520531e+00 	 4.221553213053347e-01 	 -7.989686337349770e-01 	 9.785398494055626e-02 	 2.062004478485032e+00 	 9.261703265757346e-01 	 -9.874999999774625e-02 	 5.000000000016880e-01 	 2.282281255685132e-11 	 -3.375966173280176e-12 	 -4.174438572590589e-13 
3.393000000000000e+01 	 2.252455957731692e+00 	 4.231373346558573e-01 	 -8.007150589925001e-01 	 9.855017240757889e-02 	 2.053800982291408e+00 	 9.249104641314427e-01 	 -9.874999999768702e-02 	 5.000000000017176e-01 	 2.342261405926906e-11 	 -3.435252082795159e-12 	 -4.298555813292273e-13 
3.394000000000000e+01 	 2.244440026406145e+00 	 4.241263547725164e-01 	 -8.024731647159973e-01 	 9.925536575746920e-02 	 2.045579514265264e+00 	 9.236425081990887e-01 	 -9.874999999762579e-02 	 5.000000000017479e-01 	 2.404265253833820e-11 	 -3.495870259939693e-12 	 -4.428366505402291e-13 
3.395000000000000e+01 	 2.236406455025909e+00 	 4.251224725484611e-01 	 -8.042430939859461e-01 	 9.996973252270035e-02 	 2.037339953875338e+00 	 9.223663829654619e-01 	 -9.874999999756273e-02 	 5.000000000017789e-01 	 2.468124157933778e-11 	 -3.557820704713777e-12 	 -4.562731958638977e-13 
3.396000000000000e+01 	 2.228355124629616e+00 	 4.261257805724142e-01 	 -8.060249924088475e-01 	 1.006934443054749e-01 	 2.029082179109971e+00 	 9.210820114850823e-01 	 -9.874999999749751e-02 	 5.000000000018107e-01 	 2.534175401170971e-11 	 -3.621325461722336e-12 	 -4.700513482720663e-13 
3.397000000000000e+01 	 2.220285914786962e+00 	 4.271363731699762e-01 	 -8.078190081755050e-01 	 1.014266768998988e-01 	 2.020806066450901e+00 	 9.197893156569130e-01 	 -9.874999999743023e-02 	 5.000000000018430e-01 	 2.602306555897335e-11 	 -3.685940441755520e-12 	 -4.843988458210683e-13 
3.398000000000000e+01 	 2.212198703572561e+00 	 4.281543464461738e-01 	 -8.096252921209651e-01 	 1.021696104185283e-01 	 2.012511490846452e+00 	 9.184882162004635e-01 	 -9.874999999736084e-02 	 5.000000000018761e-01 	 2.672573835936902e-11 	 -3.752109734023179e-12 	 -4.992018194827371e-13 
3.399000000000000e+01 	 2.204093367539203e+00 	 4.291797983292955e-01 	 -8.114439977861763e-01 	 1.029224294234724e-01 	 2.004198325684101e+00 	 9.171786326312622e-01 	 -9.874999999728906e-02 	 5.000000000019100e-01 	 2.745258310409830e-11 	 -3.820055383130239e-12 	 -5.145741382852392e-13 
3.400000000000000e+01 	 2.195969781690473e+00 	 4.302128286160630e-01 	 -8.132752814814236e-01 	 1.036853230622411e-01 	 1.995866442762395e+00 	 9.158604832356765e-01 	 -9.874999999721479e-02 	 5.000000000019448e-01 	 2.820472406964182e-11 	 -3.889555344471773e-12 	 -5.304019332004081e-13 
3.401000000000000e+01 	 2.187827819452736e+00 	 4.312535390181845e-01 	 -8.151193023516015e-01 	 1.044584852085389e-01 	 1.987515712262223e+00 	 9.145336850450633e-01 	 -9.874999999713818e-02 	 5.000000000019802e-01 	 2.898047484127864e-11 	 -3.960387573442858e-12 	 -5.469129422845772e-13 
3.402000000000000e+01 	 2.179667352646457e+00 	 4.323020332103419e-01 	 -8.169762224433870e-01 	 1.052421146082141e-01 	 1.979146002717394e+00 	 9.131981538092235e-01 	 -9.874999999705908e-02 	 5.000000000020165e-01 	 2.978152183372970e-11 	 -4.032996159253344e-12 	 -5.639932965095795e-13 
3.403000000000000e+01 	 2.171488251456835e+00 	 4.333584168796649e-01 	 -8.188462067743804e-01 	 1.060364150305818e-01 	 1.970757180984524e+00 	 9.118538039691428e-01 	 -9.874999999697726e-02 	 5.000000000020535e-01 	 3.061011359995627e-11 	 -4.106937012693379e-12 	 -5.816429958754154e-13 
3.404000000000000e+01 	 2.163290384403747e+00 	 4.344227977767449e-01 	 -8.207294234042807e-01 	 1.068415954253517e-01 	 1.962349112212204e+00 	 9.105005486289887e-01 	 -9.874999999689266e-02 	 5.000000000020915e-01 	 3.146681227819867e-11 	 -4.183098312182665e-12 	 -5.999759094102513e-13 
3.405000000000000e+01 	 2.155073618310955e+00 	 4.354952857682482e-01 	 -8.226260435081685e-01 	 1.076578700854027e-01 	 1.953921659809419e+00 	 9.091382995273467e-01 	 -9.874999999680512e-02 	 5.000000000021304e-01 	 3.235330428317785e-11 	 -4.260813923906426e-12 	 -6.188781680859206e-13 
3.406000000000000e+01 	 2.146837818274580e+00 	 4.365759928911866e-01 	 -8.245362414519697e-01 	 1.084854588156558e-01 	 1.945474685413220e+00 	 9.077669670076639e-01 	 -9.874999999671469e-02 	 5.000000000021702e-01 	 3.326902747665349e-11 	 -4.340305892469587e-12 	 -6.385775099587567e-13 
3.407000000000000e+01 	 2.138582847630808e+00 	 4.376650334089090e-01 	 -8.264601948701780e-01 	 1.093245871083124e-01 	 1.937008048855589e+00 	 9.063864599878787e-01 	 -9.874999999662104e-02 	 5.000000000022110e-01 	 3.421735468806748e-11 	 -4.422018307081999e-12 	 -6.589600660005929e-13 
3.408000000000000e+01 	 2.130308567922804e+00 	 4.387625238688775e-01 	 -8.283980847459163e-01 	 1.101754863247372e-01 	 1.928521608129518e+00 	 9.049966859292043e-01 	 -9.874999999652423e-02 	 5.000000000022528e-01 	 3.519772377917952e-11 	 -4.505507078533810e-12 	 -6.801397052395960e-13 
3.409000000000000e+01 	 2.122014838866815e+00 	 4.398685831622975e-01 	 -8.303500954934211e-01 	 1.110383938842778e-01 	 1.920015219354235e+00 	 9.035975508040414e-01 	 -9.874999999642392e-02 	 5.000000000022955e-01 	 3.621350757943149e-11 	 -4.590994251429947e-12 	 -7.020025586475990e-13 
3.410000000000000e+01 	 2.113701518317438e+00 	 4.409833325856716e-01 	 -8.323164150430370e-01 	 1.119135534603288e-01 	 1.911488736739582e+00 	 9.021889590629876e-01 	 -9.874999999632028e-02 	 5.000000000023391e-01 	 3.726301967410247e-11 	 -4.678257781165485e-12 	 -7.247763642809355e-13 
3.411000000000000e+01 	 2.105368462232022e+00 	 4.421068959043519e-01 	 -8.342972349288128e-01 	 1.128012151839648e-01 	 1.902942012549508e+00 	 9.007708136009162e-01 	 -9.874999999621292e-02 	 5.000000000023840e-01 	 3.835019503087464e-11 	 -4.767963801555197e-12 	 -7.483472531114388e-13 
3.412000000000000e+01 	 2.097015524634182e+00 	 4.432393994181675e-01 	 -8.362927503787932e-01 	 1.137016358554806e-01 	 1.894374897064643e+00 	 8.993430157220865e-01 	 -9.874999999610179e-02 	 5.000000000024298e-01 	 3.947559578798835e-11 	 -4.859668223389235e-12 	 -7.728290941672757e-13 
3.413000000000000e+01 	 2.088642557576397e+00 	 4.443809720292090e-01 	 -8.383031604081065e-01 	 1.146150791641970e-01 	 1.885787238543940e+00 	 8.979054651042585e-01 	 -9.874999999598655e-02 	 5.000000000024769e-01 	 4.064259477488548e-11 	 -4.953815135877448e-12 	 -7.982218874484459e-13 
3.414000000000000e+01 	 2.080249411101657e+00 	 4.455317453118535e-01 	 -8.403286679149485e-01 	 1.155418159169069e-01 	 1.877178883185338e+00 	 8.964580597617720e-01 	 -9.874999999586731e-02 	 5.000000000025251e-01 	 4.185006771508539e-11 	 -5.050182494414912e-12 	 -8.245256329549496e-13 
3.415000000000000e+01 	 2.071835933204148e+00 	 4.466918535851189e-01 	 -8.423694797795745e-01 	 1.164821242753575e-01 	 1.868549675085437e+00 	 8.950006960075574e-01 	 -9.874999999574363e-02 	 5.000000000025745e-01 	 4.310251171451063e-11 	 -5.148992343606551e-12 	 -8.519680687431202e-13 
3.416000000000000e+01 	 2.063401969788917e+00 	 4.478614339874403e-01 	 -8.444258069664066e-01 	 1.174362900031837e-01 	 1.859899456198132e+00 	 8.935332684140387e-01 	 -9.874999999561535e-02 	 5.000000000026251e-01 	 4.440161318788214e-11 	 -5.250244683452365e-12 	 -8.804353257847908e-13 
3.417000000000000e+01 	 2.054947364630506e+00 	 4.490406265539643e-01 	 -8.464978646293765e-01 	 1.184046067227313e-01 	 1.851228066292186e+00 	 8.920556697728889e-01 	 -9.874999999548262e-02 	 5.000000000026770e-01 	 4.574568572047898e-11 	 -5.353939513952355e-12 	 -9.099274040799616e-13 
3.418000000000000e+01 	 2.046471959330523e+00 	 4.502295742964634e-01 	 -8.485858722206256e-01 	 1.193873761822291e-01 	 1.842535342907707e+00 	 8.905677910535997e-01 	 -9.874999999534489e-02 	 5.000000000027303e-01 	 4.714035069470430e-11 	 -5.460520924316370e-12 	 -9.405581726567992e-13 
3.419000000000000e+01 	 2.037975593274095e+00 	 4.514284232859754e-01 	 -8.506900536026885e-01 	 1.203849085337967e-01 	 1.833821121311495e+00 	 8.890695213608178e-01 	 -9.874999999520201e-02 	 5.000000000027847e-01 	 4.858729452527906e-11 	 -5.569322780729635e-12 	 -9.725553695716371e-13 
3.420000000000000e+01 	 2.029458103585192e+00 	 4.526373227382796e-01 	 -8.528106371642926e-01 	 1.213975226227981e-01 	 1.825085234451209e+00 	 8.875607478904086e-01 	 -9.874999999505379e-02 	 5.000000000028406e-01 	 5.008820362692421e-11 	 -5.681233261611851e-12 	 -1.005691256768142e-12 
3.421000000000000e+01 	 2.020919325080768e+00 	 4.538564251023252e-01 	 -8.549478559399163e-01 	 1.224255462890804e-01 	 1.816327512908342e+00 	 8.860413558841969e-01 	 -9.874999999490008e-02 	 5.000000000028980e-01 	 5.164476441436070e-11 	 -5.796030322358092e-12 	 -1.040193572302647e-12 
3.422000000000000e+01 	 2.012359090223691e+00 	 4.550858861517340e-01 	 -8.571019477332454e-01 	 1.234693166806655e-01 	 1.807547784849937e+00 	 8.845112285833384e-01 	 -9.874999999474054e-02 	 5.000000000029567e-01 	 5.326034971703042e-11 	 -5.913491918363434e-12 	 -1.076062316175152e-12 
3.423000000000000e+01 	 2.003777229074417e+00 	 4.563258650795047e-01 	 -8.592731552446843e-01 	 1.245291805804927e-01 	 1.798745875979028e+00 	 8.829702471802708e-01 	 -9.874999999457501e-02 	 5.000000000030169e-01 	 5.493664594965433e-11 	 -6.033840094232801e-12 	 -1.113297488385657e-12 
3.424000000000000e+01 	 1.995173569241367e+00 	 4.575765245960524e-01 	 -8.614617262030770e-01 	 1.256054947468464e-01 	 1.789921609483738e+00 	 8.814182907691911e-01 	 -9.874999999440293e-02 	 5.000000000030789e-01 	 5.667927449463558e-11 	 -6.157740983780968e-12 	 -1.152126826990496e-12 
3.425000000000000e+01 	 1.986547935829967e+00 	 4.588380310307240e-01 	 -8.636679135018063e-01 	 1.266986262681324e-01 	 1.781074805985017e+00 	 8.798552362950047e-01 	 -9.874999999422429e-02 	 5.000000000031423e-01 	 5.848823535197420e-11 	 -6.284528453193161e-12 	 -1.192550331989668e-12 
3.426000000000000e+01 	 1.977900151390301e+00 	 4.601105544369355e-01 	 -8.658919753394411e-01 	 1.278089529327095e-01 	 1.772205283482951e+00 	 8.782809585006892e-01 	 -9.874999999403872e-02 	 5.000000000032074e-01 	 6.036746348935237e-11 	 -6.414868636284154e-12 	 -1.234568003383174e-12 
3.427000000000000e+01 	 1.969230035863339e+00 	 4.613942687010864e-01 	 -8.681341753651168e-01 	 1.289368636145180e-01 	 1.763312857301613e+00 	 8.766953298730124e-01 	 -9.874999999384593e-02 	 5.000000000032742e-01 	 6.231976959797170e-11 	 -6.548317443844098e-12 	 -1.278293710199180e-12 
3.428000000000000e+01 	 1.960537406525681e+00 	 4.626893516554118e-01 	 -8.703947828288355e-01 	 1.300827586752914e-01 	 1.754397340032387e+00 	 8.750982205865403e-01 	 -9.874999999364548e-02 	 5.000000000033428e-01 	 6.434965078375470e-11 	 -6.685541009687768e-12 	 -1.323955190494020e-12 
3.429000000000000e+01 	 1.951822077932779e+00 	 4.639959851949445e-01 	 -8.726740727368849e-01 	 1.312470503841794e-01 	 1.745458541475737e+00 	 8.734894984458735e-01 	 -9.874999999343709e-02 	 5.000000000034132e-01 	 6.645991773790298e-11 	 -6.826317289210238e-12 	 -1.371438575239527e-12 
3.430000000000000e+01 	 1.943083861860572e+00 	 4.653143553987624e-01 	 -8.749723260125845e-01 	 1.324301633556615e-01 	 1.736496268581345e+00 	 8.718690288260391e-01 	 -9.874999999322032e-02 	 5.000000000034854e-01 	 6.865506756633904e-11 	 -6.970868327016433e-12 	 -1.420857733463867e-12 
